User_ID,User_Text,Sentiment_Label,Recommended_Song_ID,Song_Name,Artist,Genre,Tempo (BPM),Mood,Energy,Danceability
U265,Last both than society.,Sad,S265,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U266,Network thousand action board occur computer.,Relaxed,S266,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U267,Hope believe build carry.,Sad,S267,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U268,Finally appear mean discussion.,Motivated,S268,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U269,Data perform whether be dream.,Sad,S269,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U270,Professor each environment third.,Motivated,S270,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U271,Wear kind here establish fight own police.,Sad,S271,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U272,Billion computer key style significant.,Motivated,S272,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U273,Break art compare doctor.,Motivated,S273,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U274,Kid painting my bag bag.,Sad,S274,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U275,Treat attorney reach prevent hotel.,Happy,S275,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U276,Officer media during.,Relaxed,S276,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U277,Month administration one what church bring sense.,Happy,S277,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U278,When could follow.,Sad,S278,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U279,Certain among local figure service interesting.,Sad,S279,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U280,Dinner pressure discuss.,Sad,S280,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U281,Word argue health hospital should western hospital.,Motivated,S281,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U282,Whatever yes trade catch through.,Relaxed,S282,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U283,Ask lead someone employee want every happen anyone.,Sad,S283,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U284,Chance increase picture nearly.,Motivated,S284,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U285,Court second agreement check.,Sad,S285,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U286,Enjoy development long win nation pretty.,Motivated,S286,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U287,Upon forward student style someone body them.,Relaxed,S287,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U288,Generation everybody stock final.,Sad,S288,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U289,Person value later lot class benefit positive hear.,Happy,S289,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U290,My threat must southern.,Relaxed,S290,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U291,Because choice allow.,Motivated,S291,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U292,Myself seem experience market discover sport.,Happy,S292,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U293,Real election indicate really community north point become.,Motivated,S293,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U294,Dream low work suddenly.,Relaxed,S294,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U295,Answer almost mouth unit.,Happy,S295,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U296,Decision hard audience near executive manage beautiful.,Happy,S296,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U297,Rich option history.,Relaxed,S297,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U298,International property entire.,Motivated,S298,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U299,Least question measure give training.,Motivated,S299,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U300,By likely writer trouble.,Happy,S300,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U301,Fish government specific often scientist indicate across.,Sad,S301,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U302,Time many five.,Sad,S302,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U303,Give home left model.,Sad,S303,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U304,Throughout case across budget product decision machine.,Sad,S304,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U305,Billion oil important threat feeling individual vote.,Relaxed,S305,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U306,Professor go design remember service everyone finish.,Motivated,S306,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U307,Window tell analysis student wide.,Sad,S307,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U308,Money theory stuff appear enter.,Sad,S308,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U309,South long would quickly reduce.,Relaxed,S309,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U310,Guess party local wish avoid.,Happy,S310,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U311,Scene right art media key.,Motivated,S311,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U312,Discover material affect role he better street.,Sad,S312,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U313,Because with management family involve political.,Motivated,S313,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U314,Garden myself decide rich plant huge.,Motivated,S314,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U315,Tonight significant way international several stand.,Sad,S315,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U316,Indicate letter project cause anyone.,Relaxed,S316,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U317,Interview century general his company subject big fish.,Sad,S317,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U318,About sure organization.,Happy,S318,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U319,Street story production how.,Sad,S319,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U320,Laugh several three walk away.,Motivated,S320,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U321,Show agreement growth.,Motivated,S321,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U322,Into sing environment store resource.,Sad,S322,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U323,Agreement something report finally.,Relaxed,S323,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U324,Go discover coach number son because.,Motivated,S324,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U325,Once industry why audience year.,Motivated,S325,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U326,Nature Democrat table sing.,Motivated,S326,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U327,Life dog notice several whole he star.,Relaxed,S327,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U328,Base father city your occur.,Relaxed,S328,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U329,Either base already democratic.,Sad,S329,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U330,Nature value data collection ready participant.,Motivated,S330,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U331,Office seek less speech season star three hot.,Motivated,S331,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U332,Day happen society evidence floor development practice.,Sad,S332,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U333,Real activity despite.,Happy,S333,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U334,Yeah send why win whatever name.,Happy,S334,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U335,Month camera think action.,Motivated,S335,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U336,More outside world remain.,Sad,S336,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U337,Morning quickly family address nice card career.,Happy,S337,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U338,Land long participant.,Happy,S338,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U339,Three information audience history computer market low.,Sad,S339,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U340,Among down office set cut.,Motivated,S340,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U341,Agency yourself fire material seat specific.,Sad,S341,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U342,Such machine available church feeling but affect commercial.,Sad,S342,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U343,Radio concern himself green better me.,Motivated,S343,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U344,Deep forget that trial.,Happy,S344,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U345,Today window lay range news.,Motivated,S345,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U346,Who agent top white.,Motivated,S346,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U347,Per across agent second deal out week.,Sad,S347,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U348,Without across indicate rich support see.,Relaxed,S348,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U349,Message third knowledge gun guess miss.,Motivated,S349,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U350,Successful necessary not charge ability sometimes although contain.,Relaxed,S350,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U351,Program cause south wrong night population.,Motivated,S351,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U352,Real large study claim decide course test.,Relaxed,S352,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U353,Expect analysis keep actually this himself series.,Motivated,S353,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U354,Answer toward walk ahead smile without degree.,Relaxed,S354,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U355,Many there at lot hard agency answer number.,Motivated,S355,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U356,Number scientist floor data type.,Motivated,S356,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U357,Research decide card build her.,Motivated,S357,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U358,Under me take.,Happy,S358,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U359,None our project seat vote hold leave.,Sad,S359,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U360,Use exist enough second benefit road.,Motivated,S360,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U361,Tend throughout dinner bit put personal.,Motivated,S361,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U362,Technology mission modern real site single.,Relaxed,S362,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U363,Help million relate.,Sad,S363,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U364,Method yard any hear personal maybe seven must.,Happy,S364,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U365,Set enjoy movie.,Happy,S365,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U366,Seat Republican interest whatever.,Happy,S366,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U367,Why course spend make.,Sad,S367,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U368,Guess science officer.,Sad,S368,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U369,Still their quite ball.,Relaxed,S369,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U370,Shake way enter white physical especially.,Sad,S370,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U371,Authority marriage military compare different item.,Relaxed,S371,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U372,Describe husband job strategy show him range.,Relaxed,S372,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U373,Light show walk its.,Motivated,S373,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U374,How apply wall pass standard cover.,Relaxed,S374,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U375,Eight provide amount attention send example.,Sad,S375,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U376,Box drop cup hotel itself stuff professional house.,Happy,S376,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U377,President natural city past probably admit.,Relaxed,S377,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U378,Affect commercial skin soldier.,Motivated,S378,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U379,Image power boy any but.,Sad,S379,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U380,Per big soldier ground manager run special.,Relaxed,S380,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U381,Hold follow year fill next.,Motivated,S381,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U382,Store keep try.,Happy,S382,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U383,Join agent guess minute send risk agency.,Motivated,S383,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U384,Tonight amount after price baby.,Happy,S384,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U385,Deep responsibility imagine.,Relaxed,S385,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U386,Bit final pretty themselves sign eat.,Happy,S386,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U387,State near nice its north old.,Relaxed,S387,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U388,Interesting law market final.,Relaxed,S388,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U389,Information back stand north.,Sad,S389,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U390,Arrive ever quickly finally care.,Relaxed,S390,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U391,Government note visit likely high investment attorney.,Relaxed,S391,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U392,Describe imagine all the.,Relaxed,S392,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U393,Daughter speak east.,Relaxed,S393,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U394,Room check response.,Relaxed,S394,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U395,Every become control perhaps.,Relaxed,S395,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U396,Nature simply good we physical let either.,Motivated,S396,Eye of the Tiger,Survivor,Rock,109,Energetic,High,Medium
U397,Great seek information down.,Happy,S397,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U398,Wear sometimes safe husband stay every poor.,Sad,S398,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U399,Gas measure season important.,Relaxed,S399,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U400,Clear ability recognize bit sign find although set.,Relaxed,S400,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U401,Since window according health set.,Happy,S401,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U402,Authority deep I reason report.,Relaxed,S402,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U403,Writer deal get.,Relaxed,S403,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U404,Month gas throughout will study.,Sad,S404,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U405,Per professional notice onto respond tough she.,Sad,S405,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U406,According another interest whose campaign own.,Happy,S406,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U407,Community ahead travel hospital learn here.,Relaxed,S407,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U408,Born discuss whether sure very often.,Sad,S408,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U409,Base hair about.,Happy,S409,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U410,Still describe fine eye friend consumer cultural argue.,Motivated,S410,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U411,Defense history seat.,Motivated,S411,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U412,Standard record national bank close situation area will.,Motivated,S412,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U413,Clearly government rate trade drop Republican keep west.,Happy,S413,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U414,Audience describe hair want who build class she.,Sad,S414,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U415,Market affect good positive heavy.,Happy,S415,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U416,Drop miss again performance age.,Relaxed,S416,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U417,Play method budget such.,Relaxed,S417,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U418,Significant attorney join politics read range.,Relaxed,S418,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U419,Manager always different.,Happy,S419,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U420,Guess drug party fish people explain.,Relaxed,S420,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U421,Attack cup develop book.,Motivated,S421,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U422,Could machine catch.,Happy,S422,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U423,Recently high wrong success central sit letter herself.,Motivated,S423,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U424,Share father various pressure score spring foot.,Motivated,S424,Stronger,Kanye West,Hip-Hop,130,Powerful,High,High
U425,Seven who relate.,Happy,S425,Uptown Funk,Bruno Mars,Funk,115,Energetic,High,High
U426,Performance yet option camera rise.,Sad,S426,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U427,Play fill walk chair pick feeling beautiful.,Sad,S427,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U428,His always article table class recently above.,Sad,S428,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U429,Million recognize protect address miss.,Relaxed,S429,Clair de Lune,Debussy,Classical,60,Soothing,Low,Low
U430,May project agent order response party machine traditional.,Relaxed,S430,Weightless,Marconi Union,Ambient,50,Calm,Low,Low
U431,Table hour perform back.,Sad,S431,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
U432,Include fund benefit still.,Sad,S432,Someone Like You,Adele,Pop,67,Melancholic,Low,Low
U433,Lawyer same generation join reduce our imagine expect.,Happy,S433,Happy,Pharrell Williams,Pop,160,Joyful,High,High
U434,Garden third second official instead research top.,Sad,S434,Fix You,Coldplay,Rock,75,Emotional,Low,Medium
